lld,label,entropy,length,numbchars,numbdots
pressandpolicy,0,3.521640636343319,14,0.0,0
yfax,0,2.0,4,0.0,0
zvoj,0,2.0,4,0.0,0
dz,0,1.0,2,0.0,0
jrzpapi,0,2.521640636343318,7,0.0,0
apple-iphone,0,3.0220552088742,12,0.08333333333333333,0
ltbk,0,2.0,4,0.0,0
mttd,0,1.5,4,0.0,0
gcct,0,1.5,4,0.0,0
cfa,0,1.584962500721156,3,0.0,0
june-22,0,2.521640636343318,7,0.42857142857142855,0
pcportal,0,2.75,8,0.0,0
upn,0,1.584962500721156,3,0.0,0
qbnw,0,2.0,4,0.0,0
keychainpartsuyg,0,3.75,16,0.0,0
sportwristbandsfl6,0,3.68354236243323,18,0.05555555555555555,0
crystaltips,0,3.095795255000934,11,0.0,0
bklm,0,2.0,4,0.0,0
rgxq,0,2.0,4,0.0,0
rezerv,0,1.9182958340544893,6,0.0,0
sharronclemons,0,3.2359263506290334,14,0.0,0
badnews,0,2.807354922057604,7,0.0,0
qrwm,0,2.0,4,0.0,0
anapa,0,1.3709505944546687,5,0.0,0
dqjob,0,2.321928094887362,5,0.0,0
asklibrary,0,2.9219280948873623,10,0.0,0
kampanie-reklamowe,0,3.4193819456463714,18,0.05555555555555555,0
gdvp,0,2.0,4,0.0,0
uefiscdi,0,2.75,8,0.0,0
fcqy,0,2.0,4,0.0,0
doi,0,1.584962500721156,3,0.0,0
governo,0,2.5216406363433186,7,0.0,0
beta.co,0,2.807354922057604,7,0.14285714285714285,1
njaw,0,2.0,4,0.0,0
porady-transportowe,0,3.43162356584743,19,0.05263157894736842,0
mkgp,0,2.0,4,0.0,0
asu,0,1.584962500721156,3,0.0,0
durs,0,2.0,4,0.0,0
shihuo,0,2.2516291673878226,6,0.0,0
lovequotesrus,0,3.085055102756477,13,0.0,0
mirco,0,2.321928094887362,5,0.0,0
esavjetovanja,0,2.873140679513133,13,0.0,0
whmx,0,2.0,4,0.0,0
ingvarr,0,2.521640636343318,7,0.0,0
adclient,0,3.0,8,0.0,0
cynn,0,1.5,4,0.0,0
aixe,0,2.0,4,0.0,0
reklama-od-podstaw,0,3.5724312513221195,18,0.1111111111111111,0
itp,0,1.584962500721156,3,0.0,0
ncre,0,2.0,4,0.0,0
jetpletters,0,2.59490661824394,11,0.0,0
financeblog,0,3.277613436819116,11,0.0,0
weili,0,1.9219280948873623,5,0.0,0
8.proo,0,2.2516291673878226,6,0.3333333333333333,1
email,0,2.321928094887362,5,0.0,0
isfg,0,2.0,4,0.0,0
9.pojj,0,2.2516291673878226,6,0.3333333333333333,1
nsau,0,2.0,4,0.0,0
fegr,0,2.0,4,0.0,0
tkqe,0,2.0,4,0.0,0
7.qecb,0,2.584962500721156,6,0.3333333333333333,1
1.ggmd,0,2.2516291673878226,6,0.3333333333333333,1
caijing,0,2.5216406363433186,7,0.0,0
polskabiega,0,3.277613436819116,11,0.0,0
zadg,0,2.0,4,0.0,0
cvni,0,2.0,4,0.0,0
prodigi,0,2.521640636343318,7,0.0,0
vnqm,0,2.0,4,0.0,0
9.ogus,0,2.584962500721156,6,0.3333333333333333,1
pylu,0,2.0,4,0.0,0
mrkviz8v7o8,0,3.095795255000934,11,0.2727272727272727,0
gbqp,0,2.0,4,0.0,0
aydc,0,2.0,4,0.0,0
xm,0,1.0,2,0.0,0
kzje,0,2.0,4,0.0,0
sildenafil,0,2.9219280948873623,10,0.0,0
www.chs,0,2.1280852788913944,7,0.14285714285714285,1
eozy,0,2.0,4,0.0,0
dqwn,0,2.0,4,0.0,0
fyqj,0,2.0,4,0.0,0
mzo,0,1.584962500721156,3,0.0,0
jetp,0,2.0,4,0.0,0
snowdonia,0,2.725480556997868,9,0.0,0
hekx,0,2.0,4,0.0,0
goohle,0,2.2516291673878226,6,0.0,0
s1,0,1.0,2,0.5,0
bwxy,0,2.0,4,0.0,0
jheh,0,1.5,4,0.0,0
beograd.org,0,2.913977073182752,11,0.09090909090909091,1
oh,0,1.0,2,0.0,0
10.akjz,0,2.807354922057604,7,0.42857142857142855,1
xjkf,0,2.0,4,0.0,0
electronix,0,3.121928094887362,10,0.0,0
museums,0,1.950212064914747,7,0.0,0
anindiscriminatecollection,0,3.3787271036564657,26,0.0,0
sanu.ac,0,2.5216406363433186,7,0.14285714285714285,1
agwd,0,2.0,4,0.0,0
lodc,0,2.0,4,0.0,0
dyson,0,2.321928094887362,5,0.0,0
uuk,0,0.9182958340544896,3,0.0,0
giantbomb1,0,3.121928094887362,10,0.1,0
8.jaia,0,2.251629167387823,6,0.3333333333333333,1
6.yqpg,0,2.584962500721156,6,0.3333333333333333,1
zakonodaja,0,2.6464393446710153,10,0.0,0
listado,0,2.807354922057604,7,0.0,0
10.jhcn,0,2.807354922057604,7,0.42857142857142855,1
nic,0,1.584962500721156,3,0.0,0
learning,0,2.75,8,0.0,0
smlouvy,0,2.807354922057604,7,0.0,0
kmhd,0,2.0,4,0.0,0
7.mwgl,0,2.584962500721156,6,0.3333333333333333,1
wjzm,0,2.0,4,0.0,0
cs-games,0,2.75,8,0.125,0
8.wdgm,0,2.584962500721156,6,0.3333333333333333,1
vyph,0,2.0,4,0.0,0
wj,0,1.0,2,0.0,0
uclr,0,2.0,4,0.0,0
pwkx,0,2.0,4,0.0,0
mmm,0,-0.0,3,0.0,0
vlk,0,1.584962500721156,3,0.0,0
hxyq,0,2.0,4,0.0,0
gold.money,0,3.121928094887362,10,0.1,1
hssd,0,1.5,4,0.0,0
tienda,0,2.584962500721156,6,0.0,0
vitas,0,2.321928094887362,5,0.0,0
idku,0,2.0,4,0.0,0
utxi,0,2.0,4,0.0,0
vstu,0,2.0,4,0.0,0
kk,0,-0.0,2,0.0,0
izdk,0,2.0,4,0.0,0
kguh,0,2.0,4,0.0,0
qlkm,0,2.0,4,0.0,0
rtbp,0,2.0,4,0.0,0
kairui,0,2.2516291673878226,6,0.0,0
newmofu,0,2.807354922057604,7,0.0,0
mdomsp,0,2.2516291673878226,6,0.0,0
cdyd,0,1.5,4,0.0,0
aduana,0,1.7924812503605778,6,0.0,0
rwc,0,1.584962500721156,3,0.0,0
coopuelo,0,2.4056390622295662,8,0.0,0
gcya,0,2.0,4,0.0,0
7.qzwd,0,2.584962500721156,6,0.3333333333333333,1
nrox,0,2.0,4,0.0,0
3.eyvm,0,2.584962500721156,6,0.3333333333333333,1
ykcc,0,1.5,4,0.0,0
jxze,0,2.0,4,0.0,0
bookin,0,2.2516291673878226,6,0.0,0
grnnet,0,2.2516291673878226,6,0.0,0
domen,0,2.321928094887362,5,0.0,0
litera,0,2.584962500721156,6,0.0,0
fqun,0,2.0,4,0.0,0
xnzo,0,2.0,4,0.0,0
3.jkaw,0,2.584962500721156,6,0.3333333333333333,1
quft,0,2.0,4,0.0,0
bkaq,0,2.0,4,0.0,0
aslz,0,2.0,4,0.0,0
gnar,0,2.0,4,0.0,0
zfpk,0,2.0,4,0.0,0
penza,0,2.321928094887362,5,0.0,0
d1qfj231ug7wdu,0,3.378783493486176,14,0.35714285714285715,0
evaluare,0,2.5,8,0.0,0
mpuy,0,2.0,4,0.0,0
zswf,0,2.0,4,0.0,0
hdds,0,1.5,4,0.0,0
yy,0,-0.0,2,0.0,0
bcft,0,2.0,4,0.0,0
rtfj,0,2.0,4,0.0,0
reklama-w-pigulce,0,3.6168746059562227,17,0.11764705882352941,0
fr.babelfish,0,3.2516291673878226,12,0.08333333333333333,1
ehxo,0,2.0,4,0.0,0
qipq,0,1.5,4,0.0,0
bally,0,1.9219280948873623,5,0.0,0
aeiou,0,2.321928094887362,5,0.0,0
ottm,0,1.5,4,0.0,0
5.unmp,0,2.584962500721156,6,0.3333333333333333,1
yongke,0,2.584962500721156,6,0.0,0
ppt,0,0.9182958340544896,3,0.0,0
hms,0,1.584962500721156,3,0.0,0
3.xbvh,0,2.584962500721156,6,0.3333333333333333,1
khdn,0,2.0,4,0.0,0
irsp,0,2.0,4,0.0,0
nied,0,2.0,4,0.0,0
kqhi,0,2.0,4,0.0,0
baptist,0,2.521640636343318,7,0.0,0
student,0,2.5216406363433186,7,0.0,0
programadiasporacaboverde,0,3.4292750707107125,25,0.0,0
eunx,0,2.0,4,0.0,0
pmec,0,2.0,4,0.0,0
gtqa,0,2.0,4,0.0,0
audiencesniper,0,3.182005814760214,14,0.0,0
bgmu,0,2.0,4,0.0,0
spfg,0,2.0,4,0.0,0
nileriver,0,2.5032583347756456,9,0.0,0
nlva,0,2.0,4,0.0,0
hcjg,0,2.0,4,0.0,0
xiazai,0,1.9182958340544893,6,0.0,0
ucuc,0,1.0,4,0.0,0
xjze,0,2.0,4,0.0,0
csgv,0,2.0,4,0.0,0
huzx,0,2.0,4,0.0,0
wgjp,0,2.0,4,0.0,0
dreamline,0,2.94770277922009,9,0.0,0
freewristbandslk5,0,3.734521664779752,17,0.058823529411764705,0
pushkin,0,2.807354922057604,7,0.0,0
vjxx,0,1.5,4,0.0,0
svwy,0,2.0,4,0.0,0
chgpu,0,2.321928094887362,5,0.0,0
politika.co,0,3.0957952550009344,11,0.09090909090909091,1
2.xovb,0,2.584962500721156,6,0.3333333333333333,1
rkzc,0,2.0,4,0.0,0
djwt,0,2.0,4,0.0,0
ba,0,1.0,2,0.0,0
sionsg,0,2.2516291673878226,6,0.0,0
images-a,0,2.75,8,0.125,0
bcmc,0,1.5,4,0.0,0
jlly,0,1.5,4,0.0,0
lubbock,0,2.5216406363433186,7,0.0,0
lxyu,0,2.0,4,0.0,0
onjn,0,1.5,4,0.0,0
sxfj,0,2.0,4,0.0,0
meii,0,1.5,4,0.0,0
isyc,0,2.0,4,0.0,0
torrentking,0,2.9139770731827523,11,0.0,0
wristbandswholesalezat,0,3.6635327548042538,22,0.0,0
mcrv,0,2.0,4,0.0,0
cokf,0,2.0,4,0.0,0
vbiu,0,2.0,4,0.0,0
gaj,0,1.584962500721156,3,0.0,0
onxt,0,2.0,4,0.0,0
al,0,1.0,2,0.0,0
langologitarok,0,3.039148671903071,14,0.0,0
joyi,0,2.0,4,0.0,0
euiq,0,2.0,4,0.0,0
otrv,0,2.0,4,0.0,0
ep-2018-ironbank,0,3.75,16,0.375,0
pdgb,0,2.0,4,0.0,0
zqaw,0,2.0,4,0.0,0
kmct,0,2.0,4,0.0,0
tbem,0,2.0,4,0.0,0
gvhc,0,2.0,4,0.0,0
qaqm,0,1.5,4,0.0,0
uqih,0,2.0,4,0.0,0
airgun,0,2.584962500721156,6,0.0,0
cdnm,0,2.0,4,0.0,0
hveu,0,2.0,4,0.0,0
fwwe,0,1.5,4,0.0,0
xubf,0,2.0,4,0.0,0
hlwh,0,1.5,4,0.0,0
kieo,0,2.0,4,0.0,0
eyif,0,2.0,4,0.0,0
7.dodw,0,2.2516291673878226,6,0.3333333333333333,1
gai,0,1.584962500721156,3,0.0,0
mju,0,1.584962500721156,3,0.0,0
pgtd,0,2.0,4,0.0,0
kmwa,0,2.0,4,0.0,0
lxqg,0,2.0,4,0.0,0
pass4sure,0,2.6416041678685933,9,0.1111111111111111,0
rpsx,0,2.0,4,0.0,0
s2,0,1.0,2,0.5,0
rgjl,0,2.0,4,0.0,0
icpp,0,1.5,4,0.0,0
d1ipn991zmyfu9,0,3.3248629576173574,14,0.35714285714285715,0
crz,0,1.584962500721156,3,0.0,0
mrlq,0,2.0,4,0.0,0
ddnu,0,1.5,4,0.0,0
cms.events,0,2.9219280948873623,10,0.1,1
kwey,0,2.0,4,0.0,0
krqi,0,2.0,4,0.0,0
ecqh,0,2.0,4,0.0,0
iyhx,0,2.0,4,0.0,0
victory,0,2.807354922057604,7,0.0,0
ccyl,0,1.5,4,0.0,0
vgci,0,2.0,4,0.0,0
obt,0,1.584962500721156,3,0.0,0
images-e,0,2.75,8,0.125,0
imhu,0,2.0,4,0.0,0
epmz,0,2.0,4,0.0,0
iawe,0,2.0,4,0.0,0
iyai,0,1.5,4,0.0,0
kwcm,0,2.0,4,0.0,0
gosstroy,0,2.5,8,0.0,0
cfax,0,2.0,4,0.0,0
recrut,0,2.2516291673878226,6,0.0,0
subiecte,0,2.75,8,0.0,0
ijbu,0,2.0,4,0.0,0
ktub,0,2.0,4,0.0,0
gosudar,0,2.807354922057604,7,0.0,0
byt,0,1.584962500721156,3,0.0,0
www.pandora-jewellery,0,3.4992275417233567,21,0.09523809523809523,1
ylrv,0,2.0,4,0.0,0
810,0,1.584962500721156,3,1.0,0
travels,0,2.807354922057604,7,0.0,0
tgbw,0,2.0,4,0.0,0
vnwp,0,2.0,4,0.0,0
ss1,0,0.9182958340544896,3,0.3333333333333333,0
voda,0,2.0,4,0.0,0
ojib,0,2.0,4,0.0,0
hcsn,0,2.0,4,0.0,0
zjus,0,2.0,4,0.0,0
school113-rnd,0,3.3927474104487847,13,0.3076923076923077,0
mvh,0,1.584962500721156,3,0.0,0
vidod,0,1.9219280948873623,5,0.0,0
gwwk,0,1.5,4,0.0,0
ctqi,0,2.0,4,0.0,0
ghtp,0,2.0,4,0.0,0
fmmb,0,1.5,4,0.0,0
radionet,0,3.0,8,0.0,0
tabletkinapenisa,0,3.202819531114783,16,0.0,0
ni.ac,0,2.321928094887362,5,0.2,1
ssqw,0,1.5,4,0.0,0
lwjn,0,2.0,4,0.0,0
rdaz,0,2.0,4,0.0,0
nfup,0,2.0,4,0.0,0
xniz,0,2.0,4,0.0,0
meto,0,2.0,4,0.0,0
whtx,0,2.0,4,0.0,0
ssif,0,1.5,4,0.0,0
gxaq,0,2.0,4,0.0,0
cgv,0,1.584962500721156,3,0.0,0
fizt,0,2.0,4,0.0,0
mtdf,0,2.0,4,0.0,0
iumg,0,2.0,4,0.0,0
cltj,0,2.0,4,0.0,0
nexya,0,2.321928094887362,5,0.0,0
yib,0,1.584962500721156,3,0.0,0
accessories,0,2.663532754804255,11,0.0,0
ezwa,0,2.0,4,0.0,0
yrsp,0,2.0,4,0.0,0
shifter,0,2.807354922057604,7,0.0,0
zwnn,0,1.5,4,0.0,0
wwzr,0,1.5,4,0.0,0
mfa.gov,0,2.807354922057604,7,0.14285714285714285,1
security,0,3.0,8,0.0,0
ljaf,0,2.0,4,0.0,0
uzvw,0,2.0,4,0.0,0
ymfy,0,1.5,4,0.0,0
krbz,0,2.0,4,0.0,0
azino-777,0,2.6416041678685938,9,0.4444444444444444,0
tokmok,0,1.9182958340544893,6,0.0,0
fxrg,0,2.0,4,0.0,0
9.vmpt,0,2.584962500721156,6,0.3333333333333333,1
mbdg,0,2.0,4,0.0,0
tiip,0,1.5,4,0.0,0
exambasic,0,2.94770277922009,9,0.0,0
buyingbusinesstravel,0,3.584183719779189,20,0.0,0
rqlq,0,1.5,4,0.0,0
dytg,0,2.0,4,0.0,0
suab,0,2.0,4,0.0,0
xqog,0,2.0,4,0.0,0
ohdt,0,2.0,4,0.0,0
kmyh,0,2.0,4,0.0,0
esta,0,2.0,4,0.0,0
komap,0,2.321928094887362,5,0.0,0
trendmicro,0,3.121928094887362,10,0.0,0
lqny,0,2.0,4,0.0,0
aoep,0,2.0,4,0.0,0
ombudsman,0,2.94770277922009,9,0.0,0
dtpv,0,2.0,4,0.0,0
nxrg,0,2.0,4,0.0,0
10.dqrx,0,2.807354922057604,7,0.42857142857142855,1
9.dvhv,0,2.251629167387823,6,0.3333333333333333,1
9.cgkq,0,2.584962500721156,6,0.3333333333333333,1
bdrw,0,2.0,4,0.0,0
tptl,0,1.5,4,0.0,0
diwj,0,2.0,4,0.0,0
qkvp,0,2.0,4,0.0,0
4.bfrd,0,2.584962500721156,6,0.3333333333333333,1
cfsk,0,2.0,4,0.0,0
qppl,0,1.5,4,0.0,0
lrsx,0,2.0,4,0.0,0
tlt,0,0.9182958340544896,3,0.0,0
images-o,0,3.0,8,0.125,0
rjfx,0,2.0,4,0.0,0
bztu,0,2.0,4,0.0,0
zert,0,2.0,4,0.0,0
yuoy,0,1.5,4,0.0,0
1.zrri,0,2.251629167387823,6,0.3333333333333333,1
ldeg,0,2.0,4,0.0,0
shanghai,0,2.5,8,0.0,0
cjxy,0,2.0,4,0.0,0
fly,0,1.584962500721156,3,0.0,0
iwpl,0,2.0,4,0.0,0
rwgw,0,1.5,4,0.0,0
xuow,0,2.0,4,0.0,0
wjph,0,2.0,4,0.0,0
traphouse,0,3.169925001442312,9,0.0,0
tjab,0,2.0,4,0.0,0
tssz,0,1.5,4,0.0,0
srub,0,2.0,4,0.0,0
ltg,0,1.584962500721156,3,0.0,0
dmvj,0,2.0,4,0.0,0
qexh,0,2.0,4,0.0,0
bnje,0,2.0,4,0.0,0
ooax,0,1.5,4,0.0,0
ypkq,0,2.0,4,0.0,0
dckd,0,1.5,4,0.0,0
5.vgpz,0,2.584962500721156,6,0.3333333333333333,1
szmm,0,1.5,4,0.0,0
hbcv,0,2.0,4,0.0,0
aqsw,0,2.0,4,0.0,0
dwbu,0,2.0,4,0.0,0
ugip,0,2.0,4,0.0,0
tzob,0,2.0,4,0.0,0
hjuz,0,2.0,4,0.0,0
fisl,0,2.0,4,0.0,0
cvtl,0,2.0,4,0.0,0
gues,0,2.0,4,0.0,0
cxef,0,2.0,4,0.0,0
ottr,0,1.5,4,0.0,0
gywd,0,2.0,4,0.0,0
byle,0,2.0,4,0.0,0
pyjg,0,2.0,4,0.0,0
qzwr,0,2.0,4,0.0,0
www5,0,0.8112781244591328,4,0.25,0
4.hclf,0,2.584962500721156,6,0.3333333333333333,1
cawp,0,2.0,4,0.0,0
uekd,0,2.0,4,0.0,0
rtvl,0,2.0,4,0.0,0
obchody,0,2.5216406363433186,7,0.0,0
wpkj,0,2.0,4,0.0,0
oypb,0,2.0,4,0.0,0
gieo,0,2.0,4,0.0,0
fxzl,0,2.0,4,0.0,0
dtcsrni,0,2.807354922057604,7,0.0,0
gpuu,0,1.5,4,0.0,0
opieka,0,2.584962500721156,6,0.0,0
xunlei7,0,2.807354922057604,7,0.14285714285714285,0
icjg,0,2.0,4,0.0,0
ofbw,0,2.0,4,0.0,0
actx,0,2.0,4,0.0,0
ecag,0,2.0,4,0.0,0
oqye,0,2.0,4,0.0,0
vbdd,0,1.5,4,0.0,0
stoplinux,0,3.169925001442312,9,0.0,0
zoo,0,0.9182958340544896,3,0.0,0
glas-javnosti.co,0,3.625,16,0.125,1
ytq901,0,2.584962500721156,6,0.5,0
blsw,0,2.0,4,0.0,0
jwla,0,2.0,4,0.0,0
kesj,0,2.0,4,0.0,0
cwdp,0,2.0,4,0.0,0
3.zwfr,0,2.584962500721156,6,0.3333333333333333,1
mxjs,0,2.0,4,0.0,0
insp,0,2.0,4,0.0,0
toshiba,0,2.807354922057604,7,0.0,0
landscape,0,2.94770277922009,9,0.0,0
pkwx,0,2.0,4,0.0,0
dtsq,0,2.0,4,0.0,0
mjqh,0,2.0,4,0.0,0
wsit,0,2.0,4,0.0,0
1.misq,0,2.584962500721156,6,0.3333333333333333,1
lxdl,0,1.5,4,0.0,0
score,0,2.321928094887362,5,0.0,0
hcsc,0,1.5,4,0.0,0
qown,0,2.0,4,0.0,0
tsph,0,2.0,4,0.0,0
oxep,0,2.0,4,0.0,0
ccp,0,0.9182958340544896,3,0.0,0
nzah,0,2.0,4,0.0,0
udys,0,2.0,4,0.0,0
kflk,0,1.5,4,0.0,0
uufl,0,1.5,4,0.0,0
ingt,0,2.0,4,0.0,0
bafd,0,2.0,4,0.0,0
internet,0,2.25,8,0.0,0
preparatynatradzik,0,3.2390979179887864,18,0.0,0
akmc,0,2.0,4,0.0,0
uxza,0,2.0,4,0.0,0
orgo,0,1.5,4,0.0,0
cziu,0,2.0,4,0.0,0
inar,0,2.0,4,0.0,0
hhxe,0,1.5,4,0.0,0
aorj,0,2.0,4,0.0,0
mo,0,1.0,2,0.0,0
gddp,0,1.5,4,0.0,0
okom,0,1.5,4,0.0,0
vube,0,2.0,4,0.0,0
qzks,0,2.0,4,0.0,0
nxwq,0,2.0,4,0.0,0
ocgu,0,2.0,4,0.0,0
fnum,0,2.0,4,0.0,0
hcsg,0,2.0,4,0.0,0
skazki,0,2.2516291673878226,6,0.0,0
jkae,0,2.0,4,0.0,0
mz2plfgh7,0,3.169925001442312,9,0.2222222222222222,0
kim,0,1.584962500721156,3,0.0,0
as,0,1.0,2,0.0,0
dxzs,0,2.0,4,0.0,0
ufvt,0,2.0,4,0.0,0
drqh,0,2.0,4,0.0,0
usxn,0,2.0,4,0.0,0
dina,0,2.0,4,0.0,0
domo,0,1.5,4,0.0,0
ygms,0,2.0,4,0.0,0
tsqs,0,1.5,4,0.0,0
aiox,0,2.0,4,0.0,0
pymf,0,2.0,4,0.0,0
evhp,0,2.0,4,0.0,0
kyag,0,2.0,4,0.0,0
wbxb,0,1.5,4,0.0,0
searcharchives,0,2.950212064914747,14,0.0,0
eojw,0,2.0,4,0.0,0
luld,0,1.5,4,0.0,0
uprava,0,2.251629167387823,6,0.0,0
xjqh,0,2.0,4,0.0,0
fwqr,0,2.0,4,0.0,0
cyuu,0,1.5,4,0.0,0
llkf,0,1.5,4,0.0,0
bim,0,1.584962500721156,3,0.0,0
uztranslations,0,3.2359263506290334,14,0.0,0
whnn,0,1.5,4,0.0,0
jspl,0,2.0,4,0.0,0
oryouri,0,2.2359263506290326,7,0.0,0
betp,0,2.0,4,0.0,0
rhhy,0,1.5,4,0.0,0
neny,0,1.5,4,0.0,0
fnedu,0,2.321928094887362,5,0.0,0
sxp,0,1.584962500721156,3,0.0,0
wrbzx,0,2.321928094887362,5,0.0,0
regal,0,2.321928094887362,5,0.0,0
poligon,0,2.5216406363433186,7,0.0,0
cool-panienski,0,3.378783493486176,14,0.07142857142857142,0
rakipsiztr,0,2.9219280948873623,10,0.0,0
gwkg,0,1.5,4,0.0,0
mvzt,0,2.0,4,0.0,0
hqnp,0,2.0,4,0.0,0
weem,0,1.5,4,0.0,0
bjdw,0,2.0,4,0.0,0
iou,0,1.584962500721156,3,0.0,0
1.wima,0,2.584962500721156,6,0.3333333333333333,1
7.gezn,0,2.584962500721156,6,0.3333333333333333,1
777azino,0,2.4056390622295662,8,0.375,0
rmdx,0,2.0,4,0.0,0
desamaburai,0,3.027169118440619,11,0.0,0
tzxu,0,2.0,4,0.0,0
7.dtpv,0,2.584962500721156,6,0.3333333333333333,1
4you,0,2.0,4,0.25,0
sysadminday,0,2.7321588913645702,11,0.0,0
nzhh,0,1.5,4,0.0,0
ishl,0,2.0,4,0.0,0
iek,0,1.584962500721156,3,0.0,0
5.mxmu,0,2.2516291673878226,6,0.3333333333333333,1
4.tqfz,0,2.584962500721156,6,0.3333333333333333,1
potential,0,2.94770277922009,9,0.0,0
bdpf,0,2.0,4,0.0,0
chqh,0,1.5,4,0.0,0
icp,0,1.584962500721156,3,0.0,0
yfrc,0,2.0,4,0.0,0
tzzy,0,1.5,4,0.0,0
jzrt,0,2.0,4,0.0,0
oart,0,2.0,4,0.0,0
ztc,0,1.584962500721156,3,0.0,0
diagnostics,0,3.0957952550009344,11,0.0,0
gapk,0,2.0,4,0.0,0
kennak,0,1.9182958340544893,6,0.0,0
bsba,0,1.5,4,0.0,0
ztgo,0,2.0,4,0.0,0
agra,0,1.5,4,0.0,0
teleoff,0,2.2359263506290326,7,0.0,0
pups,0,1.5,4,0.0,0
cheap-hosting,0,3.5465935642949384,13,0.07692307692307693,0
rqd,0,1.584962500721156,3,0.0,0
rentsmart,0,2.725480556997868,9,0.0,0
qtjl,0,2.0,4,0.0,0
bjua,0,2.0,4,0.0,0
obly,0,2.0,4,0.0,0
bmku,0,2.0,4,0.0,0
hub,0,1.584962500721156,3,0.0,0
tatyana,0,1.8423709931771088,7,0.0,0
zmdr,0,2.0,4,0.0,0
statesassembly,0,2.8073549220576046,14,0.0,0
inks,0,2.0,4,0.0,0
zmkd,0,2.0,4,0.0,0
ctgg,0,1.5,4,0.0,0
dryer,0,1.9219280948873623,5,0.0,0
sterydy,0,2.521640636343318,7,0.0,0
nrc,0,1.584962500721156,3,0.0,0
sinoptik,0,2.75,8,0.0,0
rdng,0,2.0,4,0.0,0
kdxf,0,2.0,4,0.0,0
ffcn,0,1.5,4,0.0,0
sscq,0,1.5,4,0.0,0
wuvt,0,2.0,4,0.0,0
liner,0,2.321928094887362,5,0.0,0
lvio,0,2.0,4,0.0,0
titularizare,0,2.918295834054489,12,0.0,0
merkurcasino,0,3.418295834054489,12,0.0,0
cdly,0,2.0,4,0.0,0
7.idlc,0,2.584962500721156,6,0.3333333333333333,1
grey-sofa,0,3.169925001442312,9,0.1111111111111111,0
may65,0,2.321928094887362,5,0.4,0
qhlx,0,2.0,4,0.0,0
6.lrdy,0,2.584962500721156,6,0.3333333333333333,1
thumbor-gc,0,3.321928094887362,10,0.1,0
mita,0,2.0,4,0.0,0
sov-art,0,2.807354922057604,7,0.14285714285714285,0
karmatown,0,2.94770277922009,9,0.0,0
planet,0,2.584962500721156,6,0.0,0
fsol,0,2.0,4,0.0,0
7.vwfd,0,2.584962500721156,6,0.3333333333333333,1
nonamills,0,2.725480556997868,9,0.0,0
dinafem,0,2.807354922057604,7,0.0,0
ifus,0,2.0,4,0.0,0
sbs,0,0.9182958340544896,3,0.0,0
courier,0,2.521640636343318,7,0.0,0
graduate,0,2.75,8,0.0,0
sv.gov,0,2.2516291673878226,6,0.16666666666666666,1
uudr,0,1.5,4,0.0,0
yyay,0,0.8112781244591328,4,0.0,0
bcel,0,2.0,4,0.0,0
nwne,0,1.5,4,0.0,0
nwpc,0,2.0,4,0.0,0
sgsy,0,1.5,4,0.0,0
secure2,0,2.5216406363433186,7,0.14285714285714285,0
5.ssyh,0,2.2516291673878226,6,0.3333333333333333,1
8.ndwp,0,2.584962500721156,6,0.3333333333333333,1
wzyk,0,2.0,4,0.0,0
deci,0,2.0,4,0.0,0
odqb,0,2.0,4,0.0,0
zbms,0,2.0,4,0.0,0
ine,0,1.584962500721156,3,0.0,0
lo1,0,1.584962500721156,3,0.3333333333333333,0
fotoart,0,2.2359263506290326,7,0.0,0
kai,0,1.584962500721156,3,0.0,0
wjey,0,2.0,4,0.0,0
6.osxl,0,2.584962500721156,6,0.3333333333333333,1
pewna-apteka2,0,3.0269868333592873,13,0.15384615384615385,0
vqxo,0,2.0,4,0.0,0
eldi,0,2.0,4,0.0,0
5.fxeh,0,2.584962500721156,6,0.3333333333333333,1
lsvs,0,1.5,4,0.0,0
10.pjrw,0,2.807354922057604,7,0.42857142857142855,1
gvsu,0,2.0,4,0.0,0
kzt,0,1.584962500721156,3,0.0,0
grat,0,2.0,4,0.0,0
ar,0,1.0,2,0.0,0
xyyq,0,1.5,4,0.0,0
9.ntgx,0,2.584962500721156,6,0.3333333333333333,1
armyjobs,0,3.0,8,0.0,0
bcb,0,0.9182958340544896,3,0.0,0
rcoo,0,1.5,4,0.0,0
kbimg,0,2.321928094887362,5,0.0,0
vibk,0,2.0,4,0.0,0
xcck,0,1.5,4,0.0,0
ffqx,0,1.5,4,0.0,0
omsk,0,2.0,4,0.0,0
azic,0,2.0,4,0.0,0
url,0,1.584962500721156,3,0.0,0
ls,0,1.0,2,0.0,0
cqcd,0,1.5,4,0.0,0
nawypadaniewlosow,0,3.292770193936991,17,0.0,0
pewna-apteka,0,2.8553885422075336,12,0.08333333333333333,0
4.duto,0,2.584962500721156,6,0.3333333333333333,1
school52,0,2.75,8,0.25,0
feym,0,2.0,4,0.0,0
chpm,0,2.0,4,0.0,0
dzyt,0,2.0,4,0.0,0
okatuning,0,2.94770277922009,9,0.0,0
maxprzek5,0,3.169925001442312,9,0.1111111111111111,0
tzdh,0,2.0,4,0.0,0
cso,0,1.584962500721156,3,0.0,0
operations,0,3.121928094887362,10,0.0,0
unic,0,2.0,4,0.0,0
aurora,0,1.9182958340544893,6,0.0,0
buysale,0,2.807354922057604,7,0.0,0
cqhv,0,2.0,4,0.0,0
